ContactId;GenderCode;DoNotEMail;registration_date;sendsms;source;allownotification;balance;credit;debet;discount_summ;quantity;summ;average_cheque;last_transaction_date;churn_bool;has_last_week_transaction;has_last_month_transaction;has_last_halfyear_transaction;churn_prob
7172;NULL;1;14.12.2019 13:18;1;2;1;3 902,99;328 681,00;332 583,99;0;49;205 652,27;4 196,99;05.06.2021 13:16;0;1;1;1;0
7173;1;1;14.12.2019 13:18;1;2;1;5 468,50;206 834,00;212 302,50;0;76;162 394,13;2 136,76;14.06.2021 16:25;0;1;1;1;0
7174;NULL;1;14.12.2019 13:18;1;2;1;5 332,87;364 589,00;369 921,87;0;101;234 901,76;2 325,76;12.06.2021 13:49;0;1;1;1;0
7175;NULL;1;14.12.2019 13:20;1;2;1;3 359,20;65 098,45;68 457,65;0;13;24 443,44;1 880,26;22.02.2021 15:14;0;0;0;1;0
7176;NULL;1;14.12.2019 13:21;1;2;1;2 252,36;50 822,00;53 074,36;0;36;46 507,07;1 291,86;28.02.2021 14:07;0;0;0;1;0
7177;NULL;1;14.12.2019 13:21;1;2;1;380,9;6 963,74;7 344,64;0;2;1 375,72;687,86;27.05.2021 7:58;0;0;1;1;0
7178;NULL;1;14.12.2019 13:23;1;2;1;1 362,09;92 243,00;93 605,09;0;184;71 650,26;389,4;13.06.2021 17:59;0;1;1;1;0
7179;NULL;1;14.12.2019 13:24;1;2;1;2 474,54;187 072,00;189 546,54;0;135;168 667,66;1 249,39;11.06.2021 16:07;0;1;1;1;0
7180;NULL;1;14.12.2019 13:24;1;2;1;81 996,31;477 653,00;559 649,31;0;43;275 156,59;6 398,99;14.04.2021 11:19;0;0;0;1;0
7181;NULL;1;14.12.2019 13:25;1;2;1;419,17;24 451,00;24 870,17;0;32;15 651,03;489,09;13.06.2021 14:43;0;1;1;1;0
7182;NULL;1;14.12.2019 13:26;1;2;1;0;34 753,45;34 753,45;0;23;14 964,25;650,62;01.10.2020 10:44;0;0;0;0;0
7183;NULL;1;14.12.2019 13:27;1;2;1;918,89;83 531,00;84 449,89;0;22;29 785,17;1 353,87;22.02.2021 15:10;0;0;0;1;0
7184;NULL;1;14.12.2019 13:27;1;2;1;8 477,29;163 961,00;172 438,29;0;63;95 028,01;1 508,38;11.06.2021 15:29;0;1;1;1;0
7185;1;1;14.12.2019 13:29;0;2;1;50 173,51;251 219,00;301 392,51;0;35;122 808,61;3 508,82;05.06.2021 8:47;0;1;1;1;0
7186;NULL;1;14.12.2019 13:30;1;2;1;550,21;633 546,00;634 096,21;0;63;305 412,58;4 847,82;11.06.2021 17:19;0;1;1;1;0
7187;NULL;1;14.12.2019 13:31;1;2;1;920,54;57 254,00;58 174,54;0;47;39 791,74;846,63;01.06.2021 12:11;0;1;1;1;0
7188;NULL;1;14.12.2019 13:32;1;2;1;8 187,08;140 968,00;149 155,08;0;73;136 340,74;1 867,68;11.06.2021 18:57;0;1;1;1;0
7189;NULL;1;14.12.2019 13:34;1;2;1;26 539,81;66 036,00;92 575,81;0;91;80 089,74;880,11;19.05.2021 22:41;0;0;1;1;0
7190;NULL;1;14.12.2019 13:35;1;2;1;1 590,81;141 347,00;142 937,81;0;55;81 352,61;1 479,14;21.05.2021 19:28;0;0;1;1;0
7191;NULL;1;14.12.2019 13:35;1;2;1;827,05;259 943,00;260 770,05;0;57;111 814,54;1 961,66;24.05.2021 22:49;0;0;1;1;0
7192;NULL;1;14.12.2019 13:36;1;2;1;1 641,83;125 841,00;127 482,83;0;51;86 900,91;1 703,94;09.05.2021 19:14;0;0;1;1;0
7193;NULL;1;14.12.2019 13:36;1;2;1;2 741,73;67 518,00;70 259,73;0;32;40 824,12;1 275,75;30.04.2021 20:38;0;0;0;1;0
7194;NULL;1;14.12.2019 13:36;1;2;1;270,88;39 248,00;39 518,88;0;64;48 991,47;765,49;14.06.2021 19:12;0;1;1;1;0
7195;2;1;14.12.2019 13:38;1;2;1;3 524,95;458 659,00;462 183,95;0;130;267 213,40;2 055,49;13.06.2021 21:03;0;1;1;1;0
7196;NULL;1;14.12.2019 13:38;1;2;1;12 416,88;324 790,00;337 206,88;0;34;140 251,63;4 125,05;13.04.2021 16:18;0;0;0;1;0
7197;NULL;1;14.12.2019 13:39;0;2;1;10 190,11;1 140 119,00;1 150 309,11;0;95;519 551,40;5 468,96;14.06.2021 18:06;0;1;1;1;0
7198;NULL;1;14.12.2019 13:39;1;2;1;847,5;14 925,62;15 773,12;0;7;7 114,92;1 016,42;23.01.2021 19:31;0;0;0;1;0
7199;NULL;1;14.12.2019 13:39;1;2;1;0;106 529,35;106 529,35;0;4;15 225,20;3 806,30;04.09.2020 11:59;0;0;0;0;0
7200;NULL;1;14.12.2019 13:39;1;2;1;2 986,80;8 614,10;11 600,90;0;7;6 755,96;965,14;03.03.2021 15:27;0;0;0;1;0
7201;NULL;1;14.12.2019 13:40;1;2;1;0;113 475,39;113 475,39;0;9;50 029,33;5 558,81;27.10.2020 11:37;0;0;0;0;0
7202;NULL;1;14.12.2019 13:41;1;2;1;3 185,58;271 841,00;275 026,58;0;46;212 002,22;4 608,74;17.05.2021 18:29;0;0;1;1;0
7203;NULL;1;14.12.2019 13:41;1;2;1;6 457,14;121 992,00;128 449,14;0;89;69 430,25;780,12;13.06.2021 14:05;0;1;1;1;0
7204;NULL;1;14.12.2019 13:42;1;2;1;11 306,86;505 413,00;516 719,86;0;55;248 544,45;4 518,99;12.06.2021 11:06;0;1;1;1;0
7205;NULL;1;14.12.2019 13:42;1;2;1;0;4 125,91;4 125,91;0;3;5 237,27;1 745,76;02.09.2020 12:06;0;0;0;0;0
7206;NULL;1;14.12.2019 13:43;1;2;1;0;155 092,77;155 092,77;0;67;103 516,87;1 545,03;18.07.2020 8:24;0;0;0;0;0
7207;NULL;1;2019-12-14 13:44:08.073;1;2;1;10 945,12;474 905,00;485 850,12;0;57;250 118,45;4 388,04;20.05.2021 20:06;0;0;1;1;0
7208;NULL;1;14.12.2019 13:44;1;2;1;3 787,35;579 058,00;582 845,35;0;194;398 968,99;2 056,54;14.06.2021 17:52;0;1;1;1;0
7209;NULL;1;14.12.2019 13:44;1;2;1;355,75;378 780,00;379 135,75;0;12;103 735,19;8 644,60;05.05.2021 15:42;0;0;1;1;0
7210;NULL;1;14.12.2019 13:45;1;2;1;12 351,61;412 851,00;425 202,61;0;56;222 227,49;3 968,35;11.06.2021 19:16;0;1;1;1;0
7211;NULL;1;2019-12-14 13:46:14.043;1;2;1;667,55;1 160 685,00;1 161 352,55;0;162;669 883,02;4 135,08;13.06.2021 14:31;0;1;1;1;0
7212;NULL;1;14.12.2019 13:50;1;2;1;12 997,30;579 842,00;592 839,30;0;25;193 188,00;7 727,52;06.01.2021 13:45;0;0;0;1;0
7213;NULL;1;14.12.2019 13:51;1;2;1;2 730,25;59 306,00;62 036,25;0;7;29 608,44;4 229,78;21.03.2021 13:03;0;0;0;1;0
7214;NULL;1;14.12.2019 13:52;1;2;1;3 306,16;33 691,72;36 997,88;0;6;12 179,78;2 029,96;13.03.2021 11:27;0;0;0;1;0
7215;NULL;1;2019-12-14 13:55:48.080;1;2;1;189,38;23 140,00;23 329,38;0;21;25 899,36;1 233,30;27.05.2021 12:10;0;0;1;1;0
7216;NULL;1;14.12.2019 13:56;1;2;1;3 355,96;81 657,00;85 012,96;0;29;49 650,44;1 712,08;10.06.2021 19:04;0;1;1;1;0
7217;NULL;1;14.12.2019 13:56;1;2;1;781,9;106 993,00;107 774,90;0;82;79 048,60;964,01;09.06.2021 14:16;0;1;1;1;0
7218;NULL;1;14.12.2019 13:56;1;2;1;333,46;15 215,00;15 548,46;0;10;16 143,30;1 614,33;08.04.2021 17:31;0;0;0;1;0
7219;NULL;1;14.12.2019 13:57;1;2;1;165,98;160 282,00;160 447,98;0;49;133 346,18;2 721,35;14.06.2021 14:28;0;1;1;1;0
7220;NULL;1;14.12.2019 13:57;1;2;1;4 592,85;202 498,00;207 090,85;0;87;151 415,58;1 740,41;08.06.2021 18:20;0;1;1;1;0
7221;NULL;1;14.12.2019 13:58;1;2;1;1 434,42;45 999,81;47 434,23;0;24;25 783,66;1 074,32;23.01.2021 17:23;0;0;0;1;0
7222;NULL;1;14.12.2019 13:58;1;2;1;3 976,09;91 802,00;95 778,09;0;40;58 324,68;1 458,12;13.06.2021 11:52;0;1;1;1;0
7223;NULL;1;14.12.2019 13:59;1;2;1;3 511,35;156 125,00;159 636,35;0;71;66 724,59;939,78;17.05.2021 22:18;0;0;1;1;0
7224;NULL;1;14.12.2019 14:01;1;2;1;173,79;43 342,00;43 515,79;0;44;29 473,61;669,85;08.06.2021 12:14;0;1;1;1;0
7225;NULL;1;14.12.2019 14:04;1;2;1;5 093,36;29 321,00;34 414,36;0;41;17 496,32;426,74;11.04.2021 16:21;0;0;0;1;0
7226;NULL;1;14.12.2019 14:05;1;2;1;709,6;178 415,00;179 124,60;0;64;143 871,08;2 247,99;12.06.2021 12:02;0;1;1;1;0
7227;NULL;1;14.12.2019 14:05;1;2;1;894,78;62 599,00;63 493,78;0;17;34 782,79;2 046,05;20.05.2021 13:38;0;0;1;1;0
7228;NULL;1;14.12.2019 14:06;1;2;1;12 031,91;886 345,00;898 376,91;0;217;541 396,92;2 494,92;12.06.2021 12:13;0;1;1;1;0
7229;NULL;1;14.12.2019 14:06;1;2;1;1 480,14;107 991,98;109 472,12;0;16;31 299,53;1 956,22;14.06.2021 12:52;0;1;1;1;0
7230;NULL;1;14.12.2019 14:07;1;2;1;0;36 273,82;36 273,82;0;5;9 778,05;1 955,61;12.12.2020 11:24;0;0;0;0;0
7231;NULL;1;14.12.2019 14:07;1;2;1;18 995,32;521 830,00;540 825,32;0;93;320 440,78;3 445,60;14.06.2021 16:35;0;1;1;1;0
7232;NULL;1;14.12.2019 14:07;1;2;1;10 495,31;330 348,00;340 843,31;0;67;209 235,12;3 122,91;11.06.2021 19:22;0;1;1;1;0
7233;NULL;1;14.12.2019 14:08;1;2;1;13 218,13;261 965,00;275 183,13;0;23;118 928,27;5 170,79;30.05.2021 19:38;0;0;1;1;0
7234;NULL;1;14.12.2019 14:08;0;2;1;9 925,37;242 457,00;252 382,37;0;14;91 924,26;6 566,02;14.01.2021 18:39;0;0;0;1;0
7235;NULL;1;14.12.2019 14:08;1;2;1;4 522,84;105 567,00;110 089,84;0;19;55 879,74;2 941,04;08.01.2021 15:57;0;0;0;1;0
7236;NULL;1;14.12.2019 14:09;1;2;1;4 643,24;291 727,00;296 370,24;0;69;169 207,32;2 452,28;13.06.2021 16:29;0;1;1;1;0
7237;NULL;1;14.12.2019 14:10;1;2;1;17 182,05;168 060,00;185 242,05;0;97;126 319,20;1 302,26;12.06.2021 16:45;0;1;1;1;0
7238;1;1;14.12.2019 14:11;1;2;1;3 775,94;49 843,63;53 619,57;0;22;37 306,94;1 695,77;01.06.2021 21:26;0;1;1;1;0
7239;NULL;1;14.12.2019 14:11;1;2;1;4 769,32;55 724,00;60 493,32;0;21;26 779,08;1 275,19;13.06.2021 12:39;0;1;1;1;0
7240;NULL;1;14.12.2019 14:13;1;2;1;876,7;49 341,00;50 217,70;0;21;47 668,74;2 269,94;30.04.2021 13:19;0;0;0;1;0
7241;NULL;1;14.12.2019 14:13;1;2;1;29,98;69 408,00;69 437,98;0;14;17 029,50;1 216,39;14.06.2021 16:36;0;1;1;1;0
7242;NULL;1;14.12.2019 14:16;1;2;1;3 655,76;170 238,36;173 894,12;0;11;71 501,44;6 500,13;20.03.2021 12:03;0;0;0;1;0
7243;NULL;1;14.12.2019 14:17;1;2;1;16 820,22;73 047,00;89 867,22;0;38;59 142,85;1 556,39;13.06.2021 12:41;0;1;1;1;0
7244;NULL;1;14.12.2019 14:17;1;2;1;2 250,19;18 473,89;20 724,08;0;17;7 462,44;438,97;05.06.2021 14:18;0;1;1;1;0
7245;NULL;1;2019-12-14 14:18:47.053;1;2;1;493,49;43 246,00;43 739,49;0;41;60 852,06;1 484,20;25.04.2021 11:02;0;0;0;1;0
7246;NULL;1;14.12.2019 14:20;1;2;1;31 848,69;1 348 144,00;1 379 992,69;0;77;610 780,94;7 932,22;11.06.2021 11:54;0;1;1;1;0
7247;NULL;1;14.12.2019 14:21;1;2;1;512,24;28 818,00;29 330,24;0;45;20 531,95;456,27;28.05.2021 17:10;0;0;1;1;0
7248;NULL;1;14.12.2019 14:21;1;2;1;100,93;35 212,00;35 312,93;0;48;26 509,76;552,29;09.06.2021 11:23;0;1;1;1;0
7249;NULL;1;14.12.2019 14:21;1;2;1;4 287,15;209 050,00;213 337,15;0;31;86 226,57;2 781,50;07.03.2021 11:57;0;0;0;1;0
7250;NULL;1;14.12.2019 14:21;1;2;1;6 581,52;296 832,00;303 413,52;0;110;134 258,23;1 220,53;11.06.2021 14:42;0;1;1;1;0
7251;NULL;1;14.12.2019 14:21;1;2;1;1 852,53;70 803,00;72 655,53;0;20;38 143,97;1 907,20;16.05.2021 18:06;0;0;1;1;0
7252;NULL;1;14.12.2019 14:23;1;2;1;451,48;81 855,00;82 306,48;0;43;34 918,87;812,07;14.06.2021 12:39;0;1;1;1;0
7253;2;1;14.12.2019 14:23;1;2;1;2 238,19;209 991,00;212 229,19;0;19;102 428,81;5 390,99;04.05.2021 15:55;0;0;1;1;0
7254;NULL;1;14.12.2019 14:23;1;2;1;12 814,32;451 731,00;464 545,32;0;112;333 227,95;2 975,25;11.06.2021 19:29;0;1;1;1;0
7255;NULL;1;14.12.2019 14:23;1;2;1;29 032,23;686 911,00;715 943,23;0;48;322 135,75;6 711,16;18.04.2021 15:28;0;0;0;1;0
7256;NULL;1;14.12.2019 14:26;1;2;1;14 086,39;498 548,00;512 634,39;0;79;237 348,54;3 004,41;29.05.2021 9:57;0;0;1;1;0
7257;NULL;1;14.12.2019 14:26;1;2;1;852,73;27 434,00;28 286,73;0;31;35 984,90;1 160,80;11.06.2021 12:58;0;1;1;1;0
7258;NULL;1;2019-12-14 14:29:17.053;1;2;1;1 670,19;247 648,00;249 318,19;0;86;131 672,08;1 531,07;06.06.2021 11:30;0;1;1;1;0
7259;NULL;1;14.12.2019 14:29;1;2;1;3 017,30;108 217,00;111 234,30;0;72;95 540,70;1 326,95;13.06.2021 21:16;0;1;1;1;0
7260;NULL;1;14.12.2019 14:30;1;2;1;2 697,23;5 199,29;7 896,52;0;6;5 174,17;862,36;10.05.2021 21:49;0;0;1;1;0
7261;NULL;1;14.12.2019 14:30;1;2;1;13 802,67;174 075,00;187 877,67;0;48;95 475,53;1 989,07;16.05.2021 15:38;0;0;1;1;0
7262;NULL;1;14.12.2019 14:30;1;2;1;4 729,18;239 541,00;244 270,18;0;27;106 383,71;3 940,14;28.05.2021 18:02;0;0;1;1;0
7263;NULL;1;14.12.2019 14:31;1;2;1;15 314,91;230 381,00;245 695,91;0;80;279 974,64;3 499,68;11.06.2021 14:23;0;1;1;1;0
7264;NULL;1;14.12.2019 14:33;1;2;1;116,98;21 523,00;21 639,98;0;17;14 482,22;851,9;22.04.2021 10:52;0;0;0;1;0
7265;NULL;1;14.12.2019 14:33;1;2;1;10 228,35;45 636,59;55 864,94;0;9;32 353,28;3 594,81;12.06.2021 17:35;0;1;1;1;0
7266;NULL;1;14.12.2019 14:34;1;2;1;4 186,44;990 521,00;994 707,44;0;81;465 753,82;5 750,05;12.06.2021 19:38;0;1;1;1;0
7267;2;1;14.12.2019 14:36;1;2;1;0;42 394,79;42 394,79;0;7;8 642,73;1 234,68;28.11.2020 12:26;0;0;0;0;0
7268;NULL;1;14.12.2019 14:38;1;2;1;2 137,94;183 667,00;185 804,94;0;70;124 725,69;1 781,80;06.06.2021 14:34;0;1;1;1;0
7269;NULL;1;14.12.2019 14:39;1;2;1;5 493,78;682 951,00;688 444,78;0;284;427 283,38;1 504,52;14.06.2021 12:34;0;1;1;1;0
7270;NULL;1;14.12.2019 14:40;1;2;1;1 537,21;40 341,00;41 878,21;0;17;25 652,32;1 508,96;19.05.2021 14:25;0;0;1;1;0
7271;NULL;1;14.12.2019 14:41;1;2;1;184,1;346 668,00;346 852,10;0;55;209 590,66;3 810,74;14.06.2021 13:38;0;1;1;1;0
7272;NULL;1;14.12.2019 14:42;1;2;1;118 279,06;331 610,00;449 889,06;0;36;95 988,50;2 666,35;27.12.2020 15:47;0;0;0;0;0
7273;NULL;1;14.12.2019 14:43;1;2;1;1 907,78;61 583,00;63 490,78;0;42;61 212,71;1 457,45;21.05.2021 20:18;0;0;1;1;0
7274;NULL;1;14.12.2019 14:43;1;2;1;16 194,50;17 651,03;33 845,53;0;3;6 688,27;2 229,42;21.12.2020 14:10;0;0;0;0;0
7275;NULL;1;14.12.2019 14:43;1;2;1;3 520,52;1 060 030,00;1 063 550,52;0;139;574 513,15;4 133,19;07.06.2021 14:23;0;1;1;1;0
7276;NULL;1;2019-12-14 14:44:49.047;1;2;1;0;63 467,75;63 467,75;0;16;42 255,61;2 640,98;02.12.2020 17:12;0;0;0;0;0
7277;NULL;1;14.12.2019 14:45;1;2;1;1 112,89;53 527,00;54 639,89;0;91;76 461,73;840,24;13.06.2021 14:38;0;1;1;1;0
7278;NULL;1;14.12.2019 14:45;0;2;1;1 031,60;5 864,73;6 896,33;0;6;3 779,41;629,9;24.04.2021 17:09;0;0;0;1;0
7279;1;1;2019-12-14 14:46:57.087;1;2;1;0;238 768,20;238 768,20;0;11;67 281,70;6 116,52;21.11.2020 14:31;0;0;0;0;0
7280;NULL;1;14.12.2019 14:47;1;2;1;4 461,08;587 019,00;591 480,08;0;99;324 451,58;3 277,29;05.06.2021 16:02;0;1;1;1;0
7281;NULL;1;14.12.2019 14:49;1;2;1;23 002,47;222 760,00;245 762,47;0;70;91 014,42;1 300,21;13.06.2021 14:39;0;1;1;1;0
7282;NULL;1;14.12.2019 14:50;1;2;1;1 953,99;49 450,00;51 403,99;0;70;42 893,74;612,77;10.06.2021 12:53;0;1;1;1;0
7283;NULL;1;14.12.2019 14:52;1;2;1;3 411,09;25 004,00;28 415,09;0;24;17 735,27;738,97;19.03.2021 17:27;0;0;0;1;0
7284;NULL;1;14.12.2019 14:54;1;2;1;3 727,00;29 727,00;33 454,00;0;23;39 678,71;1 725,16;05.06.2021 12:39;0;1;1;1;0
7285;NULL;1;2019-12-14 14:56:43.027;0;2;1;451,4;39 594,41;40 045,81;0;7;12 828,29;1 832,61;04.06.2021 9:59;0;1;1;1;0
7286;NULL;1;14.12.2019 14:56;1;2;1;107,58;68 134,00;68 241,58;0;110;50 730,26;461,18;26.05.2021 14:20;0;0;1;1;0
7287;NULL;1;14.12.2019 14:58;1;2;1;6 169,55;63 316,85;69 486,40;0;9;23 267,86;2 585,32;13.05.2021 16:16;0;0;1;1;0
7288;NULL;1;14.12.2019 14:59;1;2;1;1 122,28;243 073,00;244 195,28;0;106;173 289,92;1 634,81;12.06.2021 19:34;0;1;1;1;0
7289;NULL;1;2019-12-14 15:01:22.027;1;2;1;2 531,43;53 928,00;56 459,43;0;53;38 357,29;723,72;11.06.2021 18:16;0;1;1;1;0
7290;NULL;1;14.12.2019 15:02;1;2;1;7 845,24;154 525,00;162 370,24;0;34;93 719,56;2 756,46;07.06.2021 8:30;0;1;1;1;0
7291;NULL;1;14.12.2019 15:02;1;2;1;2 533,18;194 699,00;197 232,18;0;80;178 157,04;2 226,96;11.06.2021 13:40;0;1;1;1;0
7292;NULL;1;14.12.2019 15:04;1;2;1;0;107 062,62;107 062,62;0;49;65 299,64;1 332,65;10.06.2020 10:15;0;0;0;0;0
7293;NULL;1;2019-12-14 15:04:15.050;1;2;1;1 013,64;18 163,00;19 176,64;0;53;40 201,07;758,51;14.06.2021 13:25;0;1;1;1;0
7294;NULL;1;14.12.2019 15:04;1;2;1;0;66 896,09;66 896,09;0;3;15 998,53;5 332,84;17.10.2020 12:52;0;0;0;0;0
7295;NULL;1;2019-12-14 15:05:03.000;1;2;1;49 643,20;66 644,80;116 288,00;0;2;15 184,00;7 592,00;27.12.2020 15:02;0;0;0;0;0
7296;NULL;1;14.12.2019 15:10;1;2;1;3 783,03;122 496,00;126 279,03;0;38;77 686,91;2 044,39;28.05.2021 11:49;0;0;1;1;0
7297;NULL;1;14.12.2019 15:10;1;2;1;0;53 417,74;53 417,74;0;10;23 960,34;2 396,03;30.07.2020 21:20;0;0;0;0;0
7298;NULL;1;14.12.2019 15:11;1;2;1;18 433,62;1 184 624,00;1 203 057,62;0;89;543 270,78;6 104,17;12.06.2021 16:10;0;1;1;1;0
7299;NULL;1;2019-12-14 15:14:04.007;1;2;1;43 636,88;323 676,00;367 312,88;0;78;238 077,30;3 052,27;12.06.2021 12:34;0;1;1;1;0
7300;NULL;1;14.12.2019 15:15;1;2;1;4 577,68;49 413,00;53 990,68;0;60;50 209,61;836,83;27.03.2021 17:38;0;0;0;1;0
7301;NULL;1;14.12.2019 15:16;1;2;1;14 808,63;54 345,00;69 153,63;0;27;49 190,73;1 821,88;12.06.2021 14:43;0;1;1;1;0
7302;NULL;1;14.12.2019 15:17;1;2;1;774,03;69 500,55;70 274,58;0;20;29 155,65;1 457,78;09.04.2021 13:55;0;0;0;1;0
7303;NULL;1;14.12.2019 15:19;1;2;1;2 591,83;487 262,00;489 853,83;0;141;288 939,88;2 049,22;09.06.2021 20:04;0;1;1;1;0
7304;NULL;1;14.12.2019 15:20;1;2;1;57 761,74;149 642,00;207 403,74;0;8;37 455,23;4 681,90;29.12.2020 14:38;0;0;0;0;0
7305;NULL;1;14.12.2019 15:20;1;2;1;0;66 209,33;66 209,33;0;7;17 302,41;2 471,77;21.11.2020 14:35;0;0;0;0;0
7306;NULL;1;14.12.2019 15:22;1;2;1;5 633,81;463 619,00;469 252,81;0;107;276 795,18;2 586,87;13.06.2021 16:20;0;1;1;1;0
7307;2;1;14.12.2019 15:24;1;2;1;3 532,24;467 310,00;470 842,24;0;47;189 390,96;4 029,59;12.06.2021 15:31;0;1;1;1;0
7308;NULL;1;14.12.2019 15:24;1;2;1;3 561,79;162 701,00;166 262,79;0;73;140 901,19;1 930,15;05.06.2021 10:49;0;1;1;1;0
7309;NULL;1;14.12.2019 15:24;1;2;1;3 351,61;133 240,00;136 591,61;0;35;72 056,13;2 058,75;06.06.2021 14:29;0;1;1;1;0
7310;NULL;1;14.12.2019 15:25;1;2;1;136,31;175 418,17;175 554,48;0;6;58 086,96;9 681,16;10.05.2021 13:17;0;0;1;1;0
7311;NULL;1;14.12.2019 15:25;1;2;1;7 968,89;225 245,00;233 213,89;0;36;91 987,59;2 555,21;14.06.2021 12:14;0;1;1;1;0
7312;NULL;1;14.12.2019 15:25;1;2;1;744,75;41 549,00;42 293,75;0;31;26 474,29;854,01;10.06.2021 17:36;0;1;1;1;0
7313;NULL;1;14.12.2019 15:26;1;2;1;1 018,52;381 827,00;382 845,52;0;61;178 163,12;2 920,71;14.06.2021 20:34;0;1;1;1;0
7314;NULL;1;14.12.2019 15:26;1;2;1;2 505,98;105 298,00;107 803,98;0;13;34 657,51;2 665,96;11.05.2021 19:10;0;0;1;1;0
7315;NULL;1;14.12.2019 15:26;1;2;1;1 348,04;151 592,00;152 940,04;0;28;54 508,96;1 946,75;06.06.2021 17:49;0;1;1;1;0
7316;NULL;1;14.12.2019 15:28;1;2;1;15 040,37;80 896,63;95 937,00;0;8;25 412,12;3 176,52;30.01.2021 12:32;0;0;0;1;0
7317;NULL;1;14.12.2019 15:29;1;2;1;5 498,85;177 406,00;182 904,85;0;27;63 753,02;2 361,22;25.05.2021 14:38;0;0;1;1;0
7318;NULL;1;14.12.2019 15:32;1;2;1;4 589,07;103 754,12;108 343,19;0;35;42 856,43;1 224,47;12.06.2021 13:44;0;1;1;1;0
7319;NULL;1;14.12.2019 15:34;1;2;1;2 101,41;502 213,00;504 314,41;0;49;184 375,39;3 762,76;11.06.2021 19:47;0;1;1;1;0
7320;NULL;1;14.12.2019 15:34;1;2;1;6 612,24;584 714,00;591 326,24;0;63;274 591,48;4 358,59;28.05.2021 18:07;0;0;1;1;0
7321;NULL;1;14.12.2019 15:35;1;2;1;445,44;59 860,00;60 305,44;0;43;35 229,50;819,29;02.05.2021 14:11;0;0;1;1;0
7322;NULL;1;14.12.2019 15:36;1;2;1;0;11 050,60;11 050,60;0;3;1 941,81;647,27;14.09.2020 12:00;0;0;0;0;0
7323;NULL;1;14.12.2019 15:37;1;2;1;6 318,32;231 359,00;237 677,32;0;99;158 457,35;1 600,58;14.06.2021 8:56;0;1;1;1;0
7324;NULL;1;14.12.2019 15:38;1;2;1;7 021,89;211 831,00;218 852,89;0;82;110 454,69;1 347,01;09.06.2021 13:56;0;1;1;1;0
7325;NULL;1;2019-12-14 15:38:35.000;1;2;1;6 874,89;868 750,00;875 624,89;0;203;584 259,30;2 878,12;13.06.2021 21:42;0;1;1;1;0
7326;NULL;1;14.12.2019 15:39;1;2;1;3 463,98;75 287,25;78 751,23;0;21;48 520,51;2 310,50;24.05.2021 18:51;0;0;1;1;0
7327;NULL;1;2019-12-14 15:40:00.077;1;2;1;2 965,86;4 806,00;7 771,86;0;8;4 438,68;554,84;31.12.2020 14:29;0;0;0;0;0
7328;NULL;1;14.12.2019 15:42;1;2;1;8 875,23;302 898,00;311 773,23;0;54;181 602,25;3 363,00;09.06.2021 13:21;0;1;1;1;0
7329;NULL;1;14.12.2019 15:44;1;2;1;2 260,43;175 925,00;178 185,43;0;25;88 809,93;3 552,40;01.06.2021 20:50;0;1;1;1;0
7330;NULL;1;14.12.2019 15:49;1;2;1;0;26 642,98;26 642,98;0;4;6 645,58;1 661,40;06.12.2020 12:49;0;0;0;0;0
7331;NULL;1;14.12.2019 15:51;1;2;1;2 602,31;8 321,00;10 923,31;0;18;10 962,39;609,02;27.03.2021 12:48;0;0;0;1;0
7332;NULL;1;14.12.2019 15:53;1;2;1;3 735,49;193 762,00;197 497,49;0;76;175 519,16;2 309,46;07.06.2021 19:17;0;1;1;1;0
7333;NULL;1;14.12.2019 15:54;1;2;1;1 243,87;150 092,00;151 335,87;0;19;64 644,62;3 402,35;07.01.2021 15:26;0;0;0;1;0
7334;NULL;1;14.12.2019 15:54;1;2;1;1 080,58;23 713,00;24 793,58;0;7;9 434,26;1 347,75;16.05.2021 16:11;0;0;1;1;0
7335;2;1;14.12.2019 15:55;1;2;1;868,66;339 041,00;339 909,66;0;120;200 055,91;1 667,13;05.06.2021 8:08;0;1;1;1;0
7336;NULL;1;2019-12-14 15:57:26.000;1;2;1;437,86;207 700,00;208 137,86;0;113;115 825,27;1 025,00;12.06.2021 11:52;0;1;1;1;0
7337;NULL;1;14.12.2019 15:59;1;2;1;6 309,45;72 232,00;78 541,45;0;28;39 909,00;1 425,32;25.03.2021 12:46;0;0;0;1;0
7338;1;1;14.12.2019 16:02;0;2;1;2 155,21;125 336,00;127 491,21;0;65;136 562,67;2 100,96;03.06.2021 20:56;0;1;1;1;0
7339;NULL;1;14.12.2019 16:02;1;2;1;3 402,18;14 518,00;17 920,18;0;18;14 972,90;831,83;03.06.2021 14:26;0;1;1;1;0
7340;NULL;1;14.12.2019 16:03;1;2;1;21 277,09;370 953,00;392 230,09;0;167;224 867,68;1 346,51;11.06.2021 17:21;0;1;1;1;0
7341;NULL;1;14.12.2019 16:04;1;2;1;11 569,30;57 168,13;68 737,43;0;3;17 250,94;5 750,31;06.03.2021 17:49;0;0;0;1;0
7342;2;1;2019-12-14 16:04:25.043;0;2;1;39 976,60;601 120,00;641 096,60;0;33;247 372,51;7 496,14;05.04.2021 15:27;0;0;0;1;0
7343;NULL;1;14.12.2019 16:05;1;2;1;5 085,77;59 313,00;64 398,77;0;18;42 193,02;2 344,06;06.01.2021 19:56;0;0;0;1;0
